"MESS_DATUM","STATIONS_ID","Max_PT","Min_PT","Mean_PT"
2017-04-19,3821,1.64333248138428,-8.97480201721191,-4.01208037137985
2017-04-19,4024,5.00636100769043,-8.94765472412109,-2.6610070168972
2017-04-19,4039,8.43993759155273,-9.57089042663574,-1.26200022300084
2017-04-19,4928,3.48482728004456,-7.44180250167847,-2.48504894971848
2017-04-19,5705,4.410400390625,-16.8429908752441,-2.27092729012171
2017-04-19,5906,6.95839881896973,-8.55819892883301,-0.826966782410939
2017-04-19,7341,-Inf,Inf,NA
2017-04-19,7393,-4.09105920791626,-4.09105920791626,-4.09105920791626
2017-04-19,15444,1.91310906410217,-10.8627681732178,-5.36597699920336
2017-04-20,282,11.4020776748657,-12.5202407836914,-2.04488568504652
2017-04-20,433,10.3223600387573,-2.25793123245239,4.52215537003108
2017-04-20,1691,8.04433250427246,-11.4045524597168,0.7330294350783
2017-04-20,1975,9.24610328674316,-4.75883150100708,5.79013763155256
2017-04-20,2928,8.85529804229736,-9.17474555969238,-1.32223682176499
2017-04-20,3379,5.53165340423584,-6.98892259597778,-1.62820600469907
2017-04-20,3668,10.1307945251465,-7.26581144332886,3.38359081745148
2017-04-20,3821,8.60341262817383,-10.2102890014648,-1.27952921390533
2017-04-20,4024,8.22337913513184,-9.28034591674805,-0.293466567993164
2017-04-20,4039,7.09444713592529,-10.1165237426758,1.0122867723306
2017-04-20,4928,13.290168762207,-10.2077655792236,-0.2569287220637
2017-04-20,5705,11.1442518234253,-9.38687324523926,0.878624141216279
2017-04-20,5906,12.0054149627686,-9.85283088684082,1.35161412755648
2017-04-20,7341,-Inf,Inf,NA
2017-04-20,7393,5.48748397827148,-9.83811187744141,0.505525156855583
2017-04-20,15444,6.49230289459229,-12.6351566314697,-2.83133833607037
2017-04-21,282,14.0102577209473,-7.93838834762573,4.9368868470192
2017-04-21,433,11.4930057525635,0.17046594619751,7.54053919655936
2017-04-21,1691,8.56530952453613,-5.62199544906616,3.8720499475797
2017-04-21,1975,10.8735256195068,2.16133594512939,6.59617628370012
2017-04-21,2928,12.0246391296387,-2.87204504013062,4.41094723343849
2017-04-21,3379,11.7329845428467,-8.69211387634277,2.03055358926455
2017-04-21,3668,13.026759147644,-7.25904321670532,6.7850489956992
2017-04-21,3821,11.4256715774536,-2.96527051925659,4.1696933110555
2017-04-21,4024,8.40938949584961,-1.97861003875732,3.47171786427498
2017-04-21,4039,10.3187141418457,-0.366205215454102,4.69508144259453
2017-04-21,4928,14.2055168151855,-7.64367532730103,3.94282581408819
2017-04-21,5705,13.6634483337402,-6.0189356803894,5.66072197755177
2017-04-21,5906,16.4659652709961,-4.49067640304565,6.4175575375557
2017-04-21,7341,-Inf,Inf,NA
2017-04-21,7393,8.45780563354492,-5.7623496055603,3.33312747875849
2017-04-21,15444,14.2568836212158,-11.9821166992188,0.623992661635078
2017-04-22,282,11.0844602584839,1.23686742782593,4.99112842480342
2017-04-22,433,8.23519992828369,-2.32028913497925,3.32721865971883
2017-04-22,1691,7.13461875915527,-0.491644382476807,2.97533189256986
2017-04-22,1975,6.88032913208008,-1.41430282592773,3.17780048506601
2017-04-22,2928,8.72329998016357,-1.01614093780518,3.57179018855095
2017-04-22,3379,8.57263565063477,-2.45747900009155,2.59254179398219
2017-04-22,3668,6.52773952484131,2.67389822006226,4.60748170103346
2017-04-22,3821,6.8654727935791,-4.02968645095825,2.14641737937927
2017-04-22,4024,6.2895393371582,-3.49693822860718,0.732653965552648
2017-04-22,4039,6.62738609313965,-2.0088906288147,1.55085148413976
2017-04-22,4928,8.99040508270264,-0.0275378227233887,4.11478837331136
2017-04-22,5705,8.39210605621338,-0.11875057220459,4.56967745224635
2017-04-22,5906,11.099925994873,2.57178378105164,6.72285974025726
2017-04-22,7341,-Inf,Inf,NA
2017-04-22,7393,7.27756309509277,-1.28561305999756,2.80293164650599
2017-04-22,15444,6.60310745239258,-7.30804491043091,0.642460078001023
2017-04-23,282,6.35993099212646,-4.20821619033813,1.96913153926532
2017-04-23,433,7.67421340942383,-2.36401128768921,2.3368642171224
2017-04-23,1691,5.48320865631104,-7.48341226577759,0.713009089231491
2017-04-23,1975,6.81654739379883,-1.04895448684692,2.66839100633349
2017-04-23,2928,6.89735317230225,-1.64674282073975,1.80599734187126
2017-04-23,3379,8.96689701080322,-5.70782804489136,1.81764017542203
2017-04-23,3668,7.00773334503174,-1.97228813171387,3.94727320330484
2017-04-23,3821,4.410400390625,-3.99938631057739,-0.228240956862767
2017-04-23,4024,5.61309719085693,-3.482994556427,0.819879988829295
2017-04-23,4039,7.42884349822998,-3.04647207260132,0.604013512531917
2017-04-23,4928,9.79315853118896,-3.8488335609436,2.59644322594007
2017-04-23,5705,5.91731452941895,-4.53962182998657,2.09903686245283
2017-04-23,5906,11.2668294906616,-5.89352655410767,3.13758506377538
2017-04-23,7341,-Inf,Inf,NA
2017-04-23,7393,6.30990314483643,-3.25836610794067,0.531134307384492
2017-04-23,15444,6.81636333465576,-9.11564254760742,-0.735521882772445
2017-04-24,282,14.9910449981689,-8.97159194946289,3.92895362774531
2017-04-24,433,11.2358980178833,-4.33686685562134,6.83347142537435
2017-04-24,1691,13.1965017318726,-9.40101623535156,4.03770971298218
2017-04-24,1975,9.05437469482422,-1.47043180465698,3.75237473419734
2017-04-24,2928,13.4574413299561,-6.36184549331665,4.83698801199596
2017-04-24,3379,17.4788227081299,-7.70198011398315,6.72383586565654
2017-04-24,3668,16.8699893951416,-6.20206689834595,9.82688975334167
2017-04-24,3821,13.3982410430908,-6.53311204910278,5.11147527893384
2017-04-24,4024,5.81646919250488,-4.79729604721069,0.740904668966929
2017-04-24,4039,7.84007835388184,-2.50862073898315,1.92758007844289
2017-04-24,4928,13.9066944122314,-7.44597101211548,6.09680580099424
2017-04-24,5705,14.0741519927979,-8.44710731506348,5.37060980002086
2017-04-24,5906,17.3706188201904,-7.47085905075073,6.18830897410711
2017-04-24,7341,-Inf,Inf,NA
2017-04-24,7393,11.6844263076782,-7.17830228805542,3.85482015212377
2017-04-24,15444,16.2824573516846,-11.4151306152344,4.32440627614657
2017-04-25,282,10.6754379272461,-6.83416509628296,2.62461266310319
2017-04-25,433,9.58281707763672,2.22074580192566,5.31779400507609
2017-04-25,1691,6.40961074829102,-3.81296586990356,2.3141667842865
2017-04-25,1975,8.14274883270264,-2.49323129653931,2.85964570726667
2017-04-25,2928,7.01066112518311,-0.907186031341553,3.38327785332998
2017-04-25,3379,13.9275188446045,0.0234055519104004,7.3159910539786
2017-04-25,3668,11.8274869918823,1.14216661453247,6.75410202571324
2017-04-25,3821,8.19024085998535,-1.1933650970459,3.1862860818704
2017-04-25,4024,9.83303451538086,-15.7388534545898,-0.488654603560764
2017-04-25,4039,6.28430271148682,-7.09025239944458,0.219695925712586
2017-04-25,4928,9.61049842834473,-0.527670860290527,4.54125868280729
2017-04-25,5705,9.72078990936279,-0.250736713409424,3.62114704648654
2017-04-25,5906,9.83651161193848,-3.03852319717407,4.61020582914352
2017-04-25,7341,-Inf,Inf,NA
2017-04-25,7393,8.66064262390137,0.466677188873291,3.78303534785907
2017-04-25,15444,12.7968854904175,-5.59804582595825,3.77841649452845
2017-04-26,282,9.75577163696289,-14.6025123596191,2.17660287022591
2017-04-26,433,13.2871189117432,-1.43669557571411,7.31562054951987
2017-04-26,1691,11.6396808624268,-5.5679669380188,1.97706367572149
2017-04-26,1975,14.1716785430908,0.86447286605835,5.48708030155727
2017-04-26,2928,10.4285545349121,-5.39258623123169,2.91202514370282
2017-04-26,3379,6.02621555328369,-3.26500749588013,0.47554146250089
2017-04-26,3668,7.71799468994141,-1.698899269104,2.24479065622602
2017-04-26,3821,8.73547458648682,-3.32412195205688,2.4737627307574
2017-04-26,4024,9.24109363555908,-7.60088586807251,0.124230722586314
2017-04-26,4039,10.94810962677,-7.25489568710327,1.14468309283256
2017-04-26,4928,8.78142642974854,-2.53950452804565,1.63172062238057
2017-04-26,5705,10.4000873565674,-1.02931213378906,3.67062006394069
2017-04-26,5906,10.9546298980713,0.972437858581543,5.38920712471008
2017-04-26,7341,-Inf,Inf,NA
2017-04-26,7393,12.928936958313,-5.35816431045532,3.00323269764582
2017-04-26,15444,2.73873949050903,-6.2135853767395,-2.10832698146502
2017-04-27,282,12.1301851272583,-2.3662896156311,4.59211195508639
2017-04-27,433,11.7221755981445,-3.35602903366089,7.36064607302348
2017-04-27,1691,12.4934864044189,-8.95874786376953,2.36922524372736
2017-04-27,1975,8.65416240692139,-7.71743822097778,4.00237720807394
2017-04-27,2928,10.8746395111084,-5.32769155502319,3.31124596794446
2017-04-27,3379,7.64273262023926,-5.00381708145142,-0.119262228841367
2017-04-27,3668,10.3298635482788,1.2658109664917,4.83417763028826
2017-04-27,3821,11.4455852508545,-5.37487840652466,2.8907358845075
2017-04-27,4024,8.55449199676514,-7.96907567977905,1.62422004342079
2017-04-27,4039,8.04294967651367,-8.4635181427002,1.18646549185117
2017-04-27,4928,6.15931797027588,-2.58821249008179,2.20963643987974
2017-04-27,5705,12.568696975708,-1.30753469467163,4.40357740720113
2017-04-27,5906,12.1238393783569,0.927965641021729,5.27713233232498
2017-04-27,7341,-Inf,Inf,NA
2017-04-27,7393,11.5624465942383,-6.86473798751831,2.96593307455381
2017-04-27,15444,4.410400390625,-4.13000059127808,-0.670345336198806
2017-04-28,282,10.2613182067871,-1.06110382080078,3.48147607843081
2017-04-28,433,13.7578277587891,-0.548379898071289,8.37806579271953
2017-04-28,1691,12.5532131195068,-9.62602233886719,3.33883795142174
2017-04-28,1975,9.08503246307373,-1.49292469024658,4.16433850924174
2017-04-28,2928,16.1752624511719,-5.41060781478882,4.88951991001765
2017-04-28,3379,9.26546764373779,-4.21405267715454,-0.360921760400136
2017-04-28,3668,9.93209648132324,1.32862758636475,6.14885119029454
2017-04-28,3821,11.177020072937,-5.24019765853882,4.74334742711938
2017-04-28,4024,12.5970687866211,-3.94016695022583,4.44929772615432
2017-04-28,4039,7.50892066955566,-2.15526056289673,3.07539519667626
2017-04-28,4928,8.05693626403809,-1.4011492729187,3.14890262484551
2017-04-28,5705,14.8009929656982,-0.639731884002686,5.19072096546491
2017-04-28,5906,14.6986904144287,-3.28638219833374,6.18891220291455
2017-04-28,7341,-Inf,Inf,NA
2017-04-28,7393,8.81400680541992,-3.3965048789978,2.79771891236305
2017-04-28,15444,8.53149509429932,-6.25274515151978,-0.46594155828158
2017-04-29,282,14.8787498474121,-4.65267992019653,4.427536825339
2017-04-29,433,11.4853515625,1.41635131835938,5.11026096343994
2017-04-29,1691,7.91032218933105,-7.23070764541626,2.54495634635289
2017-04-29,1975,8.95065307617188,-3.36542367935181,4.26366217931112
2017-04-29,2928,11.3286466598511,-4.26795625686646,4.03684094548226
2017-04-29,3379,12.8213949203491,-4.94833040237427,3.38152116537094
2017-04-29,3668,15.4540462493896,1.78956413269043,9.54004846300397
2017-04-29,3821,9.27314472198486,-0.103100299835205,3.62362290422122
2017-04-29,4024,4.410400390625,-4.78729104995728,1.44126702348391
2017-04-29,4039,10.1562004089355,-8.7241153717041,2.02331828077634
2017-04-29,4928,15.3863906860352,-0.430555820465088,6.42679006854693
2017-04-29,5705,15.9510107040405,-0.58482027053833,6.26754144827525
2017-04-29,5906,18.6464653015137,-1.17330741882324,7.56029923756918
2017-04-29,7341,-Inf,Inf,NA
2017-04-29,7393,8.6707706451416,-8.3302059173584,1.14759575327237
2017-04-29,15444,13.9109306335449,-4.81714200973511,2.06197476387024
2017-04-30,282,14.2250118255615,-6.77380800247192,6.4341907898585
2017-04-30,433,12.0517673492432,-5.10763883590698,7.36410427093506
2017-04-30,1691,12.4846382141113,-9.08954811096191,4.56231146057447
2017-04-30,1975,11.0716800689697,-4.45261716842651,7.50364945729574
2017-04-30,2928,13.7424211502075,-6.0117335319519,5.40515871842702
2017-04-30,3379,15.1664733886719,-6.97329187393188,5.84209981560707
2017-04-30,3668,14.073429107666,0.673491954803467,10.4192115579333
2017-04-30,3821,13.9793453216553,-4.57262754440308,4.88719378908475
2017-04-30,4024,8.86092090606689,-7.18212556838989,1.70027477542559
2017-04-30,4039,11.3011474609375,-4.5234522819519,3.6014980773131
2017-04-30,4928,14.8379240036011,-2.06146192550659,7.83368462324142
2017-04-30,5705,14.2930641174316,-4.64896059036255,6.75882411003112
2017-04-30,5906,16.960054397583,-4.76875638961792,8.88449483116467
2017-04-30,7341,-Inf,Inf,NA
2017-04-30,7393,12.3976612091064,-8.9560375213623,3.38317083319028
2017-04-30,15444,13.3664455413818,-8.80621337890625,4.06278677781422
2017-05-01,282,13.7060298919678,-3.51262998580933,6.26201120018959
2017-05-01,433,13.1715021133423,-2.08594036102295,8.10974896748861
2017-05-01,1691,12.7540817260742,-0.945840358734131,6.34916254878044
2017-05-01,1975,12.7713994979858,-0.593369960784912,8.47414569854736
2017-05-01,2928,14.4614324569702,-0.717200756072998,7.53778724869093
2017-05-01,3379,11.9122476577759,-2.42557191848755,3.09390737613043
2017-05-01,3668,13.8149356842041,-1.15770626068115,7.76041413942973
2017-05-01,3821,14.6010036468506,-3.7484278678894,6.2323754231135
2017-05-01,4024,9.13752746582031,-1.68842887878418,3.82389798760414
2017-05-01,4039,12.3715295791626,0.138175964355469,6.01762433846791
2017-05-01,4928,9.5394401550293,3.01630830764771,5.01272865136465
2017-05-01,5705,13.0919141769409,-0.457668304443359,4.56930341323217
2017-05-01,5906,11.2603454589844,4.410400390625,6.87219941616059
2017-05-01,7341,-Inf,Inf,NA
2017-05-01,7393,13.732666015625,-2.63575410842896,6.51428916056951
2017-05-01,15444,6.87232208251953,-3.46502923965454,2.01110428571701
2017-05-02,282,11.731837272644,-1.72081518173218,5.28126495083173
2017-05-02,433,6.2544412612915,3.06379294395447,5.04394461313884
2017-05-02,1691,9.34321784973145,3.2229790687561,5.90093110005061
2017-05-02,1975,9.36693668365479,2.8753457069397,6.03781474431356
2017-05-02,2928,10.0532445907593,1.90416407585144,6.05219527085622
2017-05-02,3379,17.2473449707031,-2.32756280899048,6.77323754628499
2017-05-02,3668,7.66117858886719,-0.403749465942383,3.81793449719747
2017-05-02,3821,9.12405681610107,-5.31880331039429,3.94702149430911
2017-05-02,4024,8.51569366455078,-0.939286231994629,3.62615577379862
2017-05-02,4039,8.59492111206055,1.44709730148315,4.78141362468402
2017-05-02,4928,12.272762298584,2.58070373535156,6.70812352498373
2017-05-02,5705,10.0509996414185,1.40228366851807,4.37865134080251
2017-05-02,5906,12.8106861114502,4.58180809020996,7.6216226660687
2017-05-02,7341,-Inf,Inf,NA
2017-05-02,7393,11.3991212844849,0.0431971549987793,6.05838261331831
2017-05-02,15444,15.083137512207,-1.50813627243042,3.98465844988823
2017-05-03,282,16.9941272735596,-1.85652208328247,6.8044553299745
2017-05-03,433,14.2612562179565,4.410400390625,9.04722296396891
2017-05-03,1691,14.2687110900879,2.04849195480347,7.94412882129351
2017-05-03,1975,12.6258611679077,4.410400390625,8.14712880452473
2017-05-03,2928,12.9032421112061,-0.7969970703125,7.78351389368375
2017-05-03,3379,15.245267868042,4.410400390625,7.94641594092051
2017-05-03,3668,13.7603797912598,0.231129169464111,8.26623649597168
2017-05-03,3821,12.9890766143799,0.720177173614502,7.01963251829147
2017-05-03,4024,9.50400829315186,-0.4140305519104,3.38537367184957
2017-05-03,4039,11.8499574661255,2.08964967727661,5.6231798628966
2017-05-03,4928,17.999885559082,3.54005146026611,8.18334444363912
2017-05-03,5705,12.3534154891968,0.591760158538818,6.5258903602759
2017-05-03,5906,16.4455375671387,2.93076419830322,7.79804420471191
2017-05-03,7341,9.71476554870605,4.410400390625,7.39759182929992
2017-05-03,7393,14.5510473251343,2.01589751243591,7.02406128247579
2017-05-03,15444,13.9629573822021,0.968929767608643,5.40030005574226
2017-05-04,282,14.7924995422363,-1.07203960418701,7.24728781978289
2017-05-04,433,5.19985771179199,2.76737880706787,4.29114777247111
2017-05-04,1691,8.51516819000244,3.416264295578,5.80648423234622
2017-05-04,1975,7.44092559814453,1.44644832611084,4.24797220230103
2017-05-04,2928,9.82768058776855,4.410400390625,6.17855349830959
2017-05-04,3379,17.8849315643311,4.410400390625,8.49763711293538
2017-05-04,3668,19.6269836425781,-0.406574249267578,9.46548178990682
2017-05-04,3821,7.76951599121094,2.76504373550415,4.87778190944506
2017-05-04,4024,5.10468482971191,-0.299100875854492,1.77273598313332
2017-05-04,4039,7.76039409637451,0.413574695587158,3.39040246605873
2017-05-04,4928,12.0690422058105,2.90242576599121,6.90396916866302
2017-05-04,5705,17.5151500701904,4.48740577697754,8.02398339907328
2017-05-04,5906,16.9177589416504,-0.307007312774658,7.86179633935293
2017-05-04,7341,14.0417976379395,5.02160835266113,10.4626172383626
2017-05-04,7393,10.1899118423462,4.410400390625,6.64022421836853
2017-05-04,15444,12.4663105010986,-3.93315744400024,4.79334600075431
2017-05-05,282,19.1358509063721,-3.26470613479614,6.98332871993383
2017-05-05,433,13.5901145935059,4.53771018981934,9.41799742380779
2017-05-05,1691,10.3865032196045,1.25661182403564,5.43469608823458
2017-05-05,1975,4.86175155639648,0.83319091796875,3.27421078681946
2017-05-05,2928,12.275221824646,4.410400390625,7.44337129592895
2017-05-05,3379,16.4287147521973,3.50533938407898,8.49993949135145
2017-05-05,3668,19.1064891815186,4.410400390625,10.2661003112793
2017-05-05,3821,10.8793067932129,1.73149681091309,5.71559529006481
2017-05-05,4024,6.11122226715088,0.149505615234375,2.91765934228897
2017-05-05,4039,7.0294189453125,0.402086734771729,3.90647811690966
2017-05-05,4928,16.6777248382568,3.3032693862915,8.77092444896698
2017-05-05,5705,12.1223649978638,2.01827502250671,7.46465117732684
2017-05-05,5906,15.1252508163452,3.2928466796875,8.85865847269694
2017-05-05,7341,15.869119644165,6.80745697021484,10.0798295338948
2017-05-05,7393,14.8561477661133,4.66913795471191,8.25935133298238
2017-05-05,15444,15.209192276001,-0.151644229888916,6.31465761860212
2017-05-06,282,22.0578727722168,-4.28174638748169,9.44955915212631
2017-05-06,433,14.4653062820435,5.1374397277832,11.2595762252808
2017-05-06,1691,13.6622581481934,2.82612037658691,7.92856450875601
2017-05-06,1975,16.1233444213867,4.57646369934082,10.0901383082072
2017-05-06,2928,16.5747032165527,5.25057983398438,10.162255121314
2017-05-06,3379,22.9928932189941,0.451643466949463,11.318157941103
2017-05-06,3668,20.7092304229736,1.56949996948242,13.9000520706177
2017-05-06,3821,14.0178556442261,1.88791847229004,8.08402508183529
2017-05-06,4024,17.3627090454102,2.90164160728455,7.73672223091125
2017-05-06,4039,13.117374420166,0.389016628265381,7.26542790730795
2017-05-06,4928,19.3691082000732,1.98841905593872,9.3181197543939
2017-05-06,5705,19.9822120666504,-0.600929260253906,10.7844672997793
2017-05-06,5906,20.1501502990723,1.71685171127319,11.7589162389437
2017-05-06,7341,21.188591003418,9.36148929595947,15.1840000152588
2017-05-06,7393,16.1174545288086,4.410400390625,9.73415076732635
2017-05-06,15444,16.822452545166,-2.83076333999634,6.49156897266706
2017-05-07,282,16.9907627105713,-0.212098598480225,9.47522667050362
2017-05-07,433,17.2925586700439,5.42592620849609,11.8679691314697
2017-05-07,1691,20.03005027771,1.21910095214844,10.0709976553917
2017-05-07,1975,19.5086936950684,0.472324848175049,13.1640474001567
2017-05-07,2928,16.5415382385254,4.410400390625,10.6315941810608
2017-05-07,3379,11.9425325393677,4.4613208770752,7.0774355729421
2017-05-07,3668,15.5353384017944,6.19906139373779,11.2782811482747
2017-05-07,3821,15.9121608734131,2.55580163002014,9.17233168085416
2017-05-07,4024,11.9626655578613,2.505943775177,6.42017490665118
2017-05-07,4039,19.8889751434326,-2.00949287414551,9.42609062402145
2017-05-07,4928,18.3479461669922,5.84839248657227,9.36690183480581
2017-05-07,5705,15.3980169296265,7.11380386352539,10.1762725114823
2017-05-07,5906,15.6245241165161,0.751124382019043,9.80579050381978
2017-05-07,7341,20.7781887054443,7.69859886169434,11.5430083592733
2017-05-07,7393,16.0678901672363,1.51615285873413,8.57210516929627
2017-05-07,15444,11.0802345275879,4.45463752746582,6.88909085591634
2017-05-08,282,14.2439575195312,2.73825883865356,8.1080295741558
2017-05-08,433,6.54649639129639,0.986141681671143,4.40570839246114
2017-05-08,1691,7.30886554718018,1.54527187347412,4.88707063595454
2017-05-08,1975,9.4486141204834,3.23776793479919,6.27947835922241
2017-05-08,2928,10.1954402923584,-0.0786385536193848,5.10791164636612
2017-05-08,3379,11.7339553833008,2.36655926704407,6.02033423384031
2017-05-08,3668,13.689245223999,4.410400390625,8.1887300491333
2017-05-08,3821,7.79418087005615,-0.306798458099365,4.25248009959857
2017-05-08,4024,4.7809886932373,-2.93583536148071,2.20506129662196
2017-05-08,4039,9.12363243103027,-6.09156560897827,3.95138943195343
2017-05-08,4928,7.96513271331787,1.10935258865356,4.84169404705365
2017-05-08,5705,11.1799955368042,3.05917096138,6.88981342315674
2017-05-08,5906,9.43231105804443,4.410400390625,6.45476901531219
2017-05-08,7341,12.2323532104492,4.410400390625,7.82157915288752
2017-05-08,7393,11.5892190933228,-3.36521291732788,3.96564671397209
2017-05-08,15444,9.04122257232666,-0.15880298614502,4.55622593561808
2017-05-09,282,10.8426065444946,-6.58109903335571,3.25064415733019
2017-05-09,433,10.6439228057861,-1.86288976669312,5.00116116205851
2017-05-09,1691,11.936710357666,-4.49935293197632,4.1265614827474
2017-05-09,1975,15.1176452636719,-3.87729024887085,7.06185871760051
2017-05-09,2928,9.26267719268799,-4.05401849746704,3.37994048992793
2017-05-09,3379,12.9191703796387,-0.209421157836914,4.6507562994957
2017-05-09,3668,12.1435785293579,1.04371070861816,6.92612139383952
2017-05-09,3821,8.83082962036133,-2.14805936813354,2.86088449756304
2017-05-09,4024,9.62871074676514,-3.13311147689819,3.26417423288028
2017-05-09,4039,12.4750633239746,-6.11297655105591,3.82506538430849
2017-05-09,4928,10.6571588516235,-4.93821287155151,5.14438810944557
2017-05-09,5705,13.2690296173096,-2.09948348999023,5.68265510598819
2017-05-09,5906,14.3348741531372,-1.73672962188721,6.85993477702141
2017-05-09,7341,7.92919540405273,7.92919540405273,7.92919540405273
2017-05-09,7393,7.71382999420166,-7.59687376022339,0.799462109804153
2017-05-09,15444,11.0161104202271,-4.48881673812866,2.84953795870145
2017-05-10,282,17.2543029785156,-7.10550355911255,5.50521057844162
2017-05-10,433,11.2275276184082,0.838520050048828,7.24352510770162
2017-05-10,1691,16.9339981079102,-6.28742074966431,6.66766407178796
2017-05-10,1975,8.88058090209961,1.61092519760132,4.87667349179586
2017-05-10,2928,13.3817234039307,-2.94397020339966,5.88515545924505
2017-05-10,3379,18.0958995819092,-3.10817575454712,8.27880593140921
2017-05-10,3668,17.3266525268555,-7.36692094802856,12.0221608797709
2017-05-10,3821,16.8962154388428,-3.59891366958618,6.16887086629868
2017-05-10,4024,7.72493457794189,-1.96718311309814,3.38736886779467
2017-05-10,4039,7.11657238006592,-0.176696300506592,3.73217926422755
2017-05-10,4928,18.620662689209,-2.61239004135132,9.41240201393763
2017-05-10,5705,17.5235157012939,-3.78459978103638,8.22468421856562
2017-05-10,5906,23.710521697998,-3.76752424240112,9.5791041056315
2017-05-10,7341,-Inf,Inf,NA
2017-05-10,7393,12.1718006134033,-4.52700853347778,4.04370709260305
2017-05-10,15444,17.3667545318604,-7.38546323776245,6.65161799347919
2017-05-11,282,24.0958919525146,-5.64885759353638,11.078317463398
2017-05-11,433,19.0976047515869,0.324935913085938,13.6194802125295
2017-05-11,1691,19.5491542816162,-4.30021810531616,9.93002906052963
2017-05-11,1975,15.9347095489502,0.601455688476562,10.9687151908875
2017-05-11,2928,21.1723442077637,-2.24011087417603,11.4415203332901
2017-05-11,3379,24.4806251525879,0.932972431182861,13.6103372176488
2017-05-11,3668,23.9708480834961,-2.98174047470093,14.8647291501363
2017-05-11,3821,20.8730926513672,-2.25896024703979,11.0531121492386
2017-05-11,4024,11.5734758377075,0.701624393463135,5.60485749443372
2017-05-11,4039,15.834056854248,-2.11932516098022,7.71786026159923
2017-05-11,4928,21.4600315093994,3.1082775592804,11.2672381500403
2017-05-11,5705,23.4080276489258,0.708981037139893,12.373982300361
2017-05-11,5906,23.7362442016602,1.52259349822998,12.4889470835527
2017-05-11,7341,-Inf,Inf,NA
2017-05-11,7393,23.3983325958252,-2.53482103347778,11.0798238416513
2017-05-11,15444,17.5761260986328,-0.282657623291016,9.06732100248337
2017-05-12,282,20.5550117492676,4.410400390625,12.7355463107427
2017-05-12,433,22.2199306488037,2.97444415092468,15.1160898049672
2017-05-12,1691,18.3505001068115,6.43377304077148,11.8520009120305
2017-05-12,1975,16.131254196167,6.37549591064453,11.1878483891487
2017-05-12,2928,20.4449272155762,4.410400390625,11.8606218894323
2017-05-12,3379,24.1412239074707,8.43163108825684,13.6785180966059
2017-05-12,3668,22.2049751281738,8.82260513305664,15.2448669433594
2017-05-12,3821,21.6613082885742,5.94175052642822,11.6303364435832
2017-05-12,4024,11.6468276977539,0.14494514465332,6.08138829469681
2017-05-12,4039,14.8494157791138,-1.9806957244873,9.27197070916494
2017-05-12,4928,20.5637664794922,8.31837940216064,12.2615200281143
2017-05-12,5705,22.3596363067627,7.47818279266357,12.6113356749217
2017-05-12,5906,25.4872093200684,8.77052116394043,13.6103544632594
2017-05-12,7341,-Inf,Inf,NA
2017-05-12,7393,24.2052383422852,4.410400390625,11.6761016448339
2017-05-12,15444,15.4887199401855,5.79150676727295,10.2129102150599
2017-05-13,282,23.8766288757324,2.913729429245,11.2311103145281
2017-05-13,433,20.4697341918945,7.77529811859131,13.3098253885905
2017-05-13,1691,27.9294052124023,3.24429941177368,13.8810841311579
2017-05-13,1975,21.044075012207,7.97597980499268,13.4540812969208
2017-05-13,2928,23.7218589782715,7.70867729187012,13.4185115098953
2017-05-13,3379,23.4055480957031,8.10977077484131,13.5109265645345
2017-05-13,3668,25.8024787902832,6.04414463043213,16.5190465291341
2017-05-13,3821,22.7677268981934,6.43415260314941,14.0051188035445
2017-05-13,4024,17.4585819244385,1.64489078521729,9.60917694369952
2017-05-13,4039,19.0366916656494,6.53566551208496,11.7864413658778
2017-05-13,4928,23.2029056549072,7.17718410491943,13.7136228879293
2017-05-13,5705,25.7361583709717,6.2458610534668,14.3691831827164
2017-05-13,5906,26.7153663635254,6.21950149536133,14.200212597847
2017-05-13,7341,-Inf,Inf,NA
2017-05-13,7393,20.455436706543,6.61983108520508,13.5114543835322
2017-05-13,15444,18.1782970428467,4.55027389526367,10.7468444903692
2017-05-14,282,21.8367748260498,4.65726661682129,12.2467968066533
2017-05-14,433,24.5788326263428,7.75392913818359,16.768230565389
2017-05-14,1691,23.7486515045166,5.53698253631592,13.1929164727529
2017-05-14,1975,18.8930549621582,5.6284065246582,15.3313779830933
2017-05-14,2928,20.7964115142822,6.58920192718506,12.1602270205816
2017-05-14,3379,27.7340621948242,7.65915393829346,12.6462345123291
2017-05-14,3668,21.0338802337646,8.72650146484375,15.1458983103434
2017-05-14,3821,22.1933555603027,5.71752071380615,11.978547890981
2017-05-14,4024,23.2497138977051,4.410400390625,11.2327572902044
2017-05-14,4039,22.5927906036377,4.4435863494873,12.860480847566
2017-05-14,4928,21.0552349090576,7.80512237548828,12.6027144591014
2017-05-14,5705,24.9939136505127,7.25260829925537,13.316225528717
2017-05-14,5906,24.4319362640381,2.65486073493958,13.1472231646379
2017-05-14,7341,-Inf,Inf,NA
2017-05-14,7393,25.0057601928711,4.69723892211914,12.6794727643331
2017-05-14,15444,19.2103881835938,4.410400390625,10.6373204390208
2017-05-15,282,24.8334350585938,4.410400390625,12.645956158638
2017-05-15,433,19.0991458892822,9.6184663772583,15.4571291605631
2017-05-15,1691,23.2511825561523,4.95078277587891,13.229195078214
2017-05-15,1975,17.4676532745361,7.11278629302979,12.8447564840317
